Frequency,VSWR
7842619745.84564,3.45184616516687
7850439882.69804,3.44058449554439
7858260019.55043,3.3656781423038
7866080156.40283,3.31097088545271
7873900293.25522,3.29515853156496
7881720430.10762,3.37094991946901
7889540566.96001,3.53109629310373
7897360703.81241,3.71946641353747
7905180840.6648,3.83301275133799
7913000977.5172,3.82952227158902
7920821114.36959,3.74222721395572
7928641251.22199,3.60587476587746
7936461388.07438,3.51091990583593
7944281524.92678,3.52806554592474
7952101661.77917,3.69536149654361
7959921798.63157,3.95220862522119
7967741935.48396,4.12654995491748
7975562072.33636,4.20760066643713
7983382209.18875,4.0918180052055
7991202346.04115,3.89499998121973
7999022482.89354,3.73413838056018
8006842619.74594,3.71021866090183
8014662756.59833,3.84432920971901
8022482893.45073,4.11487147138054
8030303030.30312,4.40604693624022
8038123167.15552,4.57183095952918
8045943304.00791,4.49100930519274
8053763440.86031,4.22930726271635
8061583577.7127,3.94519734923586
8069403714.5651,3.75665469770029
8077223851.41749,3.7366502518983
8085043988.26989,3.90844131921452
8092864125.12228,4.24135051770696
8100684261.97468,4.57554782052128
8108504398.82707,4.63523399057093
8116324535.67947,4.45535168821308
8124144672.53186,4.15361306303598
8131964809.38426,3.81395461077203
8139784946.23665,3.64285091756105
8147605083.08905,3.69650828316575
8155425219.94144,3.99633294597096
8163245356.79384,4.33229838850168
8171065493.64623,4.56668207171937
8178885630.49863,4.5559833931081
8186705767.35102,4.29198806802382
8194525904.20342,3.87151221115427
8202346041.05581,3.5501271656652
8210166177.90821,3.41361676000789
8217986314.7606,3.49971957731274
8225806451.613,3.77692221941401
8233626588.46539,4.06403499325791
8241446725.31779,4.19701084899781
8249266862.17018,4.08913455442283
8257086999.02258,3.7407847644111
8264907135.87497,3.35439136016367
8272727272.72737,3.09039483687151
8280547409.57976,3.0616363219073
8288367546.43216,3.23270283030566
8296187683.28455,3.51740020928065
8304007820.13695,3.80925604695678
8311827956.98934,3.88026816116454
8319648093.84174,3.70838595609791
8327468230.69413,3.35326692123125
8335288367.54653,3.00565688275677
8343108504.39892,2.80063283086897
8350928641.25132,2.79575485145453
8358748778.10371,2.99882085551043
8366568914.95611,3.29917350824192
8374389051.80851,3.55636196925109
8382209188.6609,3.63773955772681
8390029325.5133,3.4312480914348
8397849462.36569,3.07369501940605
8405669599.21809,2.73197620039951
8413489736.07048,2.55089941793373
8421309872.92288,2.58617099095296
8429130009.77527,2.81792884812742
8436950146.62767,3.15818461173192
8444770283.48006,3.44015035035987
8452590420.33246,3.54256333333157
8460410557.18485,3.39060249715459
8468230694.03725,3.07039566975474
8476050830.88964,2.77713904775202
8483870967.74204,2.63248209590942
8491691104.59443,2.72210128860808
8499511241.44683,3.00059857480802
8507331378.29922,3.38573512789588
8515151515.15162,3.67796036011095
8522971652.00401,3.78564485999014
8530791788.85641,3.60788732162242
8538611925.7088,3.26792092852326
8546432062.5612,2.98348718604068
8554252199.41359,2.84549541445362
8562072336.26599,2.95933797246922
8569892473.11838,3.23084294584499
8577712609.97078,3.64338871303949
8585532746.82317,4.00521549227259
8593352883.67557,4.11750805926875
8601173020.52796,3.93493933476617
8608993157.38035,3.61163221394955
8616813294.23275,3.36172224740802
8624633431.08514,3.27285887197723
8632453567.93754,3.45041878432726
8640273704.78993,3.80915460303743
8648093841.64232,4.30617282795077
8655913978.49472,4.62941315629314
8663734115.34711,4.66143166797734
8671554252.19951,4.3849581287225
8679374389.0519,4.02067706849583
8687194525.90429,3.75229556668016
8695014662.75669,3.69515749150723
8702834799.60908,3.96645025810013
8710654936.46148,4.4779927385672
8718475073.31387,4.94140472381221
8726295210.16627,5.31515224133835
8734115347.01866,5.31187777552348
8741935483.87105,5.0778647229583
8749755620.72345,4.77418601187142
8757575757.57584,4.56418368018792
8765395894.42824,4.5584023089762
8773216031.28063,4.77869059175581
8781036168.13302,5.22274060864137
8788856304.98542,5.64034127910776
8796676441.83781,5.75176886824143
8804496578.69021,5.55707695121168
8812316715.5426,5.31161637182808
8820136852.39499,5.12064725878971
8827956989.24739,5.09548622360711
8835777126.09978,5.23638491726586
8843597262.95218,5.54676505949143
8851417399.80457,5.93584133440416
8859237536.65697,6.27796375214727
8867057673.50936,6.26957307302168
8874877810.36175,6.05485721270633
8882697947.21415,5.81170958402423
8890518084.06654,5.64539385975687
8898338220.91894,5.80839247394975
8906158357.77133,5.96454011408716
8913978494.62372,6.27276447071489
8921798631.47612,6.56355850004648
8929618768.32851,6.68396010740276
8937438905.18091,6.53642886718112
8945259042.0333,6.38912184494752
8953079178.88569,6.25086518118755
8960899315.73809,6.30190899284017
8968719452.59048,6.53748140045396
8976539589.44288,6.78871180881704
8984359726.29527,6.8684769554307
8992179863.14767,6.88188055822724
9000000000.00006,6.58099744850495
